empresa,sector,gestion,trimestre,liquidez_corriente,endeudamiento,solvencia,endeudamiento_patrimonial,crecimiento_patrimonial,crecimiento_activos,score_financiero,clasificacion_financiera
FIN,Industrial,2019,4,1.550771,0.592949,1.686485,1.456695,-0.008219,0.01703,75,Saludable
FIN,Industrial,2020,1,1.833063,0.589779,1.695549,1.437712,-0.022422,-0.029976,74,Saludable
FIN,Industrial,2020,2,1.792405,0.59281,1.686881,1.455856,-0.024796,-0.017538,73,Saludable
FIN,Industrial,2020,3,1.763692,0.595632,1.678889,1.472993,-0.011964,-0.005069,74,Saludable
FIN,Industrial,2020,4,1.653789,0.619178,1.615045,1.625898,0.033621,0.09753,75,Saludable
FIN,Industrial,2021,1,2.329419,0.511767,1.954015,1.048202,0.145809,-0.106268,92,Excelente
FIN,Industrial,2021,2,1.373229,0.701435,1.425649,2.349352,-0.045955,0.560116,55,Observación
FIN,Industrial,2021,3,2.329106,0.635865,1.572661,1.746233,0.089537,-0.106657,78,Saludable
FIN,Industrial,2021,4,1.966716,0.679775,1.471075,2.122805,-0.002192,0.134631,67,Saludable
FIN,Industrial,2022,1,1.829695,0.666115,1.501242,1.995043,0.070882,0.02707,74,Saludable
FIN,Industrial,2022,2,2.588056,0.635773,1.572887,1.745543,0.055839,-0.032117,76,Saludable
FIN,Industrial,2022,3,3.917912,0.600298,1.66584,1.501863,0.106358,0.008164,83,Excelente
FIN,Industrial,2022,4,3.622166,0.60432,1.654752,1.527296,0.056548,0.067288,79,Saludable
FIN,Industrial,2023,1,2.863699,0.645205,1.549896,1.818525,-0.022014,0.090683,69,Saludable
FIN,Industrial,2023,2,2.825483,0.633871,1.577609,1.731274,0.034912,0.002875,74,Saludable
FIN,Industrial,2023,3,2.680037,0.617038,1.620645,1.611228,-0.029779,-0.072422,71,Saludable
FIN,Industrial,2023,4,3.32902,0.580825,1.721688,1.385641,0.058381,-0.033054,81,Excelente
FIN,Industrial,2024,1,4.332943,0.561346,1.781432,1.279702,0.021113,-0.024232,80,Excelente
FIN,Industrial,2024,2,4.135173,0.544745,1.835721,1.196572,0.056192,0.017677,85,Excelente
FIN,Industrial,2024,3,4.563628,0.528251,1.893039,1.119772,0.024545,-0.011276,84,Excelente
FIN,Industrial,2024,4,1.799382,0.621412,1.609239,1.641391,-0.68043,-0.601793,61,Saludable
FIN,Industrial,2025,1,1.408409,0.542192,1.844367,1.18432,1.125503,0.757702,84,Excelente
FIN,Industrial,2025,2,1.195914,0.68728,1.455012,2.197745,-0.002202,0.460731,51,Observación
FIN,Industrial,2025,3,1.127051,0.691012,1.447152,2.236375,-0.048559,-0.037065,44,Observación
FIN,Industrial,2025,4,1.261537,0.693455,1.442054,2.262166,-0.007229,0.000682,53,Observación
FIN,Industrial,2026,1,1.384462,0.64105,1.55994,1.785904,0.108721,-0.053147,73,Saludable
IOL,Industrial,2013,2,1.553731,0.708431,1.411571,2.429715,0.060241,0.216048,69,Saludable
IOL,Industrial,2013,3,1.469235,0.704719,1.419004,2.38661,0.010634,-0.002068,64,Saludable
IOL,Industrial,2013,4,1.551504,0.673371,1.485066,2.061569,-0.004394,-0.099952,67,Saludable
IOL,Industrial,2014,1,1.401484,0.692446,1.444156,2.251459,0.033234,0.09732,64,Saludable
IOL,Industrial,2014,2,1.61866,0.635791,1.572845,1.745678,0.32344,0.117572,79,Saludable
IOL,Industrial,2014,3,1.605026,0.61113,1.636314,1.571552,0.019344,-0.045301,75,Saludable
IOL,Industrial,2014,4,1.569215,0.618142,1.617751,1.61878,-0.003707,0.014591,73,Saludable
IOL,Industrial,2015,1,1.529421,0.612638,1.632285,1.581565,-0.041632,-0.055251,70,Saludable
IOL,Industrial,2015,2,1.401403,0.66993,1.492693,2.029662,0.014205,0.190246,64,Saludable
IOL,Industrial,2015,3,1.344428,0.676261,1.478719,2.088906,0.008531,0.028253,60,Saludable
IOL,Industrial,2015,4,1.321978,0.64154,1.558748,1.789711,-0.013214,-0.108796,61,Saludable
IOL,Industrial,2016,1,1.401382,0.667562,1.497989,2.008078,-0.048808,0.025649,59,Observación
IOL,Industrial,2016,2,1.496036,0.675465,1.480462,2.081336,0.060199,0.086019,72,Saludable
IOL,Industrial,2016,3,1.459763,0.640807,1.560532,1.78402,0.049314,-0.051934,73,Saludable
IOL,Industrial,2016,4,1.77614,0.643342,1.554384,1.803805,-0.021706,-0.014754,69,Saludable
IOL,Industrial,2017,1,1.716083,0.662637,1.509123,1.964166,0.003447,0.060839,69,Saludable
IOL,Industrial,2017,2,1.512316,0.696662,1.435417,2.296647,0.00911,0.122298,66,Saludable
IOL,Industrial,2017,3,2.037985,0.685106,1.459627,2.175675,-0.002331,-0.038941,66,Saludable
IOL,Industrial,2017,4,2.352508,0.68872,1.451969,2.212541,-0.013635,-0.002184,65,Saludable
IOL,Industrial,2018,1,2.127982,0.713029,1.402468,2.484671,0.021125,0.107624,66,Saludable
IOL,Industrial,2018,2,2.478419,0.709886,1.408676,2.446929,0.02042,0.009368,66,Saludable
IOL,Industrial,2018,3,2.396477,0.710791,1.406884,2.457711,-0.076999,-0.074112,58,Observación
IOL,Industrial,2018,4,2.195523,0.712839,1.402841,2.482368,-0.014127,-0.007097,63,Saludable
IOL,Industrial,2019,1,2.57733,0.6921,1.444879,2.247804,0.182116,0.102491,74,Saludable
IOL,Industrial,2019,2,2.16381,0.695188,1.43846,2.280708,0.000711,0.010849,66,Saludable
IOL,Industrial,2019,3,2.063239,0.692457,1.444134,2.25157,0.006235,-0.002703,66,Saludable
IOL,Industrial,2019,4,2.416238,0.709835,1.408778,2.446314,-0.045342,0.011836,61,Saludable
IOL,Industrial,2020,1,2.257979,0.713723,1.401104,2.493119,0.008055,0.021745,65,Saludable
IOL,Industrial,2020,2,2.116377,0.713872,1.400811,2.494943,-0.003535,-0.003014,64,Saludable
IOL,Industrial,2020,3,2.220909,0.712972,1.402579,2.483985,0.009249,0.006084,65,Saludable
IOL,Industrial,2020,4,2.138582,0.704833,1.418777,2.387911,0.01363,-0.014321,66,Saludable
IOL,Industrial,2021,1,2.181783,0.711044,1.406384,2.460729,0.041403,0.063786,68,Saludable
IOL,Industrial,2021,2,2.420253,0.690741,1.44772,2.233536,0.109884,0.037021,74,Saludable
IOL,Industrial,2021,3,2.275906,0.698507,1.431626,2.316822,-0.011739,0.013715,64,Saludable
IOL,Industrial,2021,4,2.100007,0.706999,1.414429,2.412961,-0.027538,0.00065,62,Saludable
IOL,Industrial,2022,1,2.051309,0.71266,1.403194,2.480193,0.007946,0.027801,65,Saludable
IOL,Industrial,2022,2,1.920705,0.703935,1.420585,2.377641,0.107652,0.075013,73,Saludable
IOL,Industrial,2022,3,2.185305,0.689095,1.451179,2.216418,0.004722,-0.043235,67,Saludable
IOL,Industrial,2022,4,2.022013,0.69731,1.434082,2.303711,-0.015052,0.011679,64,Saludable
IOL,Industrial,2023,1,1.889538,0.712429,1.403649,2.477398,-0.011579,0.040386,63,Saludable
IOL,Industrial,2023,2,1.841321,0.697969,1.432729,2.310915,0.045744,-0.004322,69,Saludable
IOL,Industrial,2023,3,1.774724,0.704651,1.419141,2.38583,-0.035852,-0.014037,62,Saludable
IOL,Industrial,2023,4,1.620554,0.703213,1.422044,2.369423,-0.005635,-0.010453,65,Saludable
IOL,Industrial,2024,1,1.095492,0.707962,1.412505,2.424212,-0.006021,0.010141,44,Observación
IOL,Industrial,2024,2,1.084462,0.707865,1.412698,2.423077,0.022786,0.022447,46,Observación
IOL,Industrial,2024,3,1.262704,0.702533,1.423421,2.361715,0.026482,0.008081,55,Observación
IOL,Industrial,2024,4,1.181033,0.703271,1.421927,2.370078,0.006097,0.008599,50,Observación
IOL,Industrial,2025,1,1.781107,0.700607,1.427333,2.340093,0.007154,-0.001808,66,Saludable
IOL,Industrial,2025,2,1.404063,0.700427,1.427701,2.33808,0.018975,0.01836,62,Saludable
IOL,Industrial,2025,3,1.399315,0.706775,1.414877,2.410352,-0.051938,-0.031411,55,Observación
IOL,Industrial,2025,4,1.406003,0.713137,1.402255,2.485983,-0.027429,-0.005861,57,Observación
IOL,Industrial,2026,1,1.401317,0.713615,1.401315,2.491806,0.006056,0.007736,60,Saludable
ICT,Construcción,2020,2,1.557215,0.602165,1.660675,1.513604,-0.07726,0.006805,68,Saludable
ICT,Construcción,2020,3,1.646674,0.613264,1.63062,1.58574,-0.025438,0.00253,71,Saludable
ICT,Construcción,2020,4,1.641866,0.598665,1.670383,1.491656,0.000753,-0.035668,75,Saludable
ICT,Construcción,2021,1,1.617499,0.591239,1.691362,1.446419,-0.036134,-0.053626,73,Saludable
ICT,Construcción,2021,2,1.584506,0.602968,1.658463,1.518688,-0.02642,0.00234,72,Saludable
ICT,Construcción,2021,3,1.345851,0.609841,1.63977,1.563094,-0.037313,-0.020332,63,Saludable
ICT,Construcción,2021,4,1.500141,0.594682,1.681571,1.467169,0.063169,0.023362,80,Excelente
ICT,Construcción,2022,1,1.341764,0.591166,1.691572,1.445981,0.064397,0.055265,73,Saludable
ICT,Construcción,2022,2,1.342095,0.60002,1.666612,1.500123,-0.003548,0.018509,66,Saludable
ICT,Construcción,2022,3,1.373508,0.564268,1.772208,1.295011,0.067761,-0.019831,77,Saludable
ICT,Construcción,2022,4,1.480478,0.543727,1.839159,1.191689,0.06582,0.017837,85,Excelente
ICT,Construcción,2023,1,1.559241,0.557261,1.794491,1.258667,-0.079378,-0.051251,73,Saludable
ICT,Construcción,2023,2,1.364344,0.592215,1.688576,1.452272,-0.054698,0.02633,64,Saludable
ICT,Construcción,2023,3,1.547921,0.546105,1.831151,1.203151,0.135919,0.020523,88,Excelente
ICT,Construcción,2023,4,1.55989,0.526231,1.900305,1.110734,0.032523,-0.010789,85,Excelente
ICT,Construcción,2024,1,1.378944,0.531076,1.88297,1.132541,-0.013408,-0.003215,75,Saludable
ICT,Construcción,2024,2,1.328785,0.533443,1.874613,1.143363,-0.001157,0.003912,73,Saludable
ICT,Construcción,2024,3,1.209182,0.521153,1.918823,1.088349,0.017884,-0.008243,70,Saludable
ICT,Construcción,2024,4,1.202119,0.510589,1.958522,1.043273,0.016985,-0.004966,70,Saludable
ICT,Construcción,2025,1,1.303312,0.480834,2.07972,0.926166,0.037003,-0.022431,79,Saludable
ICT,Construcción,2025,2,1.099214,0.548224,1.824072,1.213486,0.065884,0.224878,65,Saludable
ICT,Construcción,2025,3,1.528181,0.625952,1.597567,1.673452,-0.002061,0.205312,72,Saludable
ICT,Construcción,2025,4,1.419074,0.621585,1.608791,1.642601,0.054614,0.042443,73,Saludable
ICT,Construcción,2026,1,1.258179,0.608708,1.642823,1.555639,0.102402,0.066125,70,Saludable
AGU,Industrial,2013,2,0.965703,0.828031,1.207684,4.815008,0.093371,0.025364,35,Riesgo
AGU,Industrial,2013,3,1.103068,0.820065,1.219415,4.557563,0.082564,0.034636,42,Observación
AGU,Industrial,2013,4,1.065831,0.818521,1.221716,4.510279,0.015375,0.006736,34,Riesgo
AGU,Industrial,2014,1,0.881249,0.822123,1.216363,4.62187,0.011048,0.031523,25,Riesgo
AGU,Industrial,2014,2,1.053381,0.822955,1.215134,4.648265,0.033983,0.038837,35,Riesgo
AGU,Industrial,2014,3,1.337526,0.813864,1.228706,4.372421,0.090297,0.03705,54,Observación
AGU,Industrial,2014,4,1.461125,0.815552,1.226164,4.421584,-0.01239,-0.003352,52,Observación
AGU,Industrial,2015,1,1.106148,0.7977,1.253605,3.94314,0.133999,0.033925,45,Observación
AGU,Industrial,2015,2,1.163824,0.783675,1.276039,3.62267,0.06846,-0.000809,47,Observación
AGU,Industrial,2015,3,1.163748,0.775366,1.289714,3.451684,0.059958,0.020751,47,Observación
AGU,Industrial,2015,4,1.265173,0.771806,1.295663,3.382227,0.019644,0.003736,49,Observación
AGU,Industrial,2016,1,0.715542,0.776079,1.288528,3.465871,-0.026887,-0.008313,21,Riesgo
AGU,Industrial,2016,2,0.716074,0.77251,1.294481,3.395806,0.018372,0.002395,25,Riesgo
AGU,Industrial,2016,3,0.791909,0.77358,1.292691,3.416572,0.028308,0.033166,26,Riesgo
AGU,Industrial,2016,4,0.846884,0.762774,1.311004,3.215402,0.029987,-0.016927,29,Riesgo
AGU,Industrial,2017,1,0.627121,0.754526,1.325336,3.07375,0.030027,-0.004586,28,Riesgo
AGU,Industrial,2017,2,0.697086,0.75668,1.321562,3.109822,0.016492,0.025493,27,Riesgo
AGU,Industrial,2017,3,1.319389,0.753291,1.327508,3.053365,0.035806,0.021577,54,Observación
AGU,Industrial,2017,4,1.369841,0.753034,1.327962,3.049137,0.02119,0.020124,56,Observación
AGU,Industrial,2018,1,1.061507,0.744581,1.343037,2.915139,0.036218,0.001926,42,Observación
AGU,Industrial,2018,2,1.046016,0.740001,1.35135,2.846161,0.002966,-0.014705,39,Riesgo
AGU,Industrial,2018,3,1.065125,0.731302,1.367423,2.721657,0.021162,-0.011894,42,Observación
AGU,Industrial,2018,4,1.146243,0.706071,1.416288,2.402181,0.027701,-0.060519,49,Observación
AGU,Industrial,2019,1,1.033087,0.683575,1.462898,2.160303,0.013049,-0.058974,44,Observación
AGU,Industrial,2019,2,1.037214,0.665715,1.502144,1.991461,-0.008112,-0.061104,45,Observación
AGU,Industrial,2019,3,1.074283,0.656553,1.523105,1.911662,0.010368,-0.016584,49,Observación
AGU,Industrial,2019,4,1.161621,0.63308,1.579578,1.725395,0.016886,-0.048166,56,Observación
AGU,Industrial,2020,1,1.02544,0.591416,1.690857,1.447478,0.012102,-0.091106,53,Observación
AGU,Industrial,2020,2,0.94812,0.56804,1.760439,1.31503,-0.053755,-0.104962,46,Observación
AGU,Industrial,2020,3,1.021852,0.565293,1.768994,1.3004,0.00711,0.000745,55,Observación
AGU,Industrial,2020,4,1.080478,0.542858,1.842102,1.187505,-0.00188,-0.050865,59,Observación
AGU,Industrial,2021,1,0.973224,0.501454,1.9942,1.005833,0.00515,-0.078328,59,Observación
AGU,Industrial,2021,2,0.89737,0.486677,2.054751,0.948091,-0.006955,-0.035542,55,Observación
AGU,Industrial,2021,3,0.814711,0.496027,2.016019,0.984234,0.004417,0.023052,51,Observación
AGU,Industrial,2021,4,0.924806,0.50067,1.997322,1.002685,-0.009854,-0.000647,55,Observación
AGU,Industrial,2022,1,0.761191,0.491924,2.032834,0.96821,-0.02167,-0.038511,49,Observación
ITA,Industrial,2019,2,2.320285,0.56816,1.760067,1.315674,-0.010109,-0.009047,77,Saludable
ITA,Industrial,2019,3,2.670535,0.565105,1.769584,1.299403,0.007962,0.000879,79,Saludable
ITA,Industrial,2019,4,2.795747,0.568606,1.758688,1.318066,-0.012722,-0.004709,77,Saludable
ITA,Industrial,2020,1,2.856171,0.573374,1.744063,1.34397,-0.020585,-0.009641,76,Saludable
ITA,Industrial,2020,2,2.610556,0.583584,1.71355,1.401444,-0.029817,-0.006027,74,Saludable
ITA,Industrial,2020,3,2.788665,0.578521,1.728544,1.3726,0.00668,-0.005411,77,Saludable
ITA,Industrial,2020,4,2.411673,0.586351,1.705463,1.417506,-0.01902,-0.000454,74,Saludable
ITA,Industrial,2021,1,3.009686,0.582083,1.717967,1.392821,-0.006898,-0.017038,76,Saludable
ITA,Industrial,2021,2,3.093483,0.579826,1.724656,1.379965,0.010415,0.004986,77,Saludable
ITA,Industrial,2021,3,3.045132,0.578984,1.727164,1.375205,0.018935,0.016897,78,Saludable
ITA,Industrial,2021,4,2.752329,0.586744,1.70432,1.419811,-0.031347,-0.013155,73,Saludable
ITA,Industrial,2022,1,3.05069,0.582962,1.715378,1.397865,-0.009784,-0.018764,76,Saludable
ITA,Industrial,2022,2,4.786005,0.578975,1.72719,1.375159,0.008081,-0.001465,77,Saludable
ITA,Industrial,2022,3,4.376516,0.586158,1.706023,1.416384,-0.024694,-0.007766,74,Saludable
ITA,Industrial,2022,4,3.542502,0.587986,1.70072,1.427104,-0.006648,-0.002242,75,Saludable
ITA,Industrial,2023,1,3.891171,0.584929,1.709609,1.409224,-0.006045,-0.013368,76,Saludable
ITA,Industrial,2023,2,2.569947,0.584419,1.7111,1.406271,0.002714,0.001486,76,Saludable
ITA,Industrial,2023,3,2.50627,0.587681,1.701603,1.425307,-0.009204,-0.001366,75,Saludable
ITA,Industrial,2023,4,2.777538,0.577861,1.730521,1.368887,0.013067,-0.0105,78,Saludable
ITA,Industrial,2024,1,2.288157,0.57753,1.731513,1.36703,0.013627,0.012833,78,Saludable
ITA,Industrial,2024,2,2.545402,0.565684,1.767771,1.302471,-0.008988,-0.036017,77,Saludable
ITA,Industrial,2024,3,2.171279,0.578849,1.727566,1.374446,-0.03148,-0.001204,74,Saludable
ITA,Industrial,2024,4,1.881677,0.580258,1.723372,1.382414,-0.005001,-0.001663,76,Saludable
ITA,Industrial,2025,1,2.107944,0.550974,1.814968,1.227042,0.050672,-0.017849,84,Excelente
ITA,Industrial,2025,2,1.972803,0.552335,1.810497,1.233811,0.040226,0.043388,83,Excelente
ITA,Industrial,2025,3,1.674923,0.555305,1.800812,1.248733,0.038419,0.045356,82,Excelente
ITA,Industrial,2025,4,1.644149,0.540363,1.850607,1.175631,0.033884,0.000274,83,Excelente
ITA,Industrial,2026,1,1.690227,0.525159,1.904185,1.105968,0.045849,0.012361,86,Excelente
JSF,Comercio,2020,1,5.775847,0.595026,1.6806,1.469292,0.030063,0.05099,78,Saludable
JSF,Comercio,2020,2,3.671692,0.634253,1.576658,1.734129,0.003276,0.11088,72,Saludable
JSF,Comercio,2020,3,3.859742,0.625506,1.598707,1.670245,0.026931,0.002931,74,Saludable
JSF,Comercio,2020,4,3.872943,0.615854,1.623763,1.603174,0.005834,-0.019426,74,Saludable
JSF,Comercio,2021,1,3.857629,0.615062,1.625852,1.597823,0.020051,0.017954,75,Saludable
JSF,Comercio,2021,2,4.439079,0.599138,1.669066,1.494621,0.005852,-0.034107,75,Saludable
JSF,Comercio,2021,3,4.199148,0.59942,1.66828,1.496398,0.001961,0.002679,75,Saludable
JSF,Comercio,2021,4,5.31387,0.577873,1.730485,1.368953,0.028068,-0.024421,79,Saludable
JSF,Comercio,2022,1,4.579667,0.585559,1.707769,1.412906,0.065097,0.084864,81,Excelente
JSF,Comercio,2022,2,7.944706,0.552955,1.808464,1.236913,0.017905,-0.056344,81,Excelente
JSF,Comercio,2022,3,5.463117,0.562449,1.77794,1.285446,0.054343,0.077219,83,Excelente
JSF,Comercio,2022,4,3.23587,0.590454,1.693611,1.441731,-0.050039,0.014921,72,Saludable
JSF,Comercio,2023,1,4.890096,0.633081,1.579576,1.725399,-0.000672,0.115425,71,Saludable
JSF,Comercio,2023,2,4.976948,0.626503,1.596161,1.6774,0.03,0.01186,75,Saludable
JSF,Comercio,2023,3,5.968078,0.619473,1.614276,1.62795,0.038371,0.019196,76,Saludable
JSF,Comercio,2023,4,8.824315,0.603103,1.658091,1.519547,0.02313,-0.019078,76,Saludable
JSF,Comercio,2024,1,9.097236,0.612457,1.632768,1.580359,-0.04792,-0.024941,70,Saludable
JSF,Comercio,2024,2,4.012385,0.628837,1.590237,1.694233,-0.020091,0.023153,70,Saludable
JSF,Comercio,2024,3,5.481942,0.577113,1.732762,1.3647,0.183909,0.039105,85,Excelente
JSF,Comercio,2024,4,4.375541,0.582687,1.716187,1.396284,0.014697,0.02825,78,Saludable
JSF,Comercio,2025,1,3.219091,0.636078,1.572134,1.747842,-0.164335,-0.041734,59,Observación
JSF,Comercio,2025,2,2.159296,0.626809,1.595382,1.679594,0.165515,0.136567,80,Excelente
JSF,Comercio,2025,3,2.990804,0.553985,1.805103,1.242077,0.17298,-0.018541,87,Excelente
JSF,Comercio,2025,4,2.80508,0.540223,1.851086,1.174969,0.045433,0.014142,84,Excelente
JSF,Comercio,2026,1,3.268703,0.582657,1.716276,1.396109,-0.148381,-0.061793,65,Saludable
MDS,Comercio,2024,4,2.053487,0.482171,2.073953,0.93114,0.028503,0.10794,89,Excelente
MDS,Comercio,2025,1,2.087371,0.496141,2.015557,0.984682,0.061325,0.090751,90,Excelente
MDS,Comercio,2025,2,2.07466,0.463931,2.155491,0.865433,0.084417,0.019261,94,Excelente
MDS,Comercio,2025,3,2.137202,0.487923,2.049503,0.952832,0.127996,0.180845,94,Excelente
MDS,Comercio,2025,4,2.013887,0.56198,1.779422,1.283002,-0.146923,-0.002691,67,Saludable
MDS,Comercio,2026,1,1.544972,0.675931,1.479441,2.08576,-0.24971,0.01411,55,Observación
BIT,Sociedad de Titularización,2016,4,1.154151,0.832641,1.200998,4.975166,0.068216,-0.417594,42,Observación
BIT,Sociedad de Titularización,2017,1,1.162225,0.821096,1.217885,4.589584,-0.031467,-0.093967,35,Riesgo
BIT,Sociedad de Titularización,2017,2,2.2813,0.397705,2.514429,0.660315,0.061475,-0.684702,97,Excelente
BIT,Sociedad de Titularización,2017,3,2.38075,0.353685,2.827371,0.547234,-0.034359,-0.100127,89,Excelente
BIT,Sociedad de Titularización,2017,4,1.553457,0.580006,1.724121,1.380985,0.12601,0.732778,85,Excelente
BIT,Sociedad de Titularización,2018,1,2.580488,0.326596,3.06189,0.484992,-0.066786,-0.417966,87,Excelente
BIT,Sociedad de Titularización,2018,2,1.13164,0.854233,1.17064,5.860279,0.017004,3.698297,35,Riesgo
BIT,Sociedad de Titularización,2018,3,1.125592,0.860966,1.161486,6.1925,0.015848,0.065042,34,Riesgo
BIT,Sociedad de Titularización,2018,4,1.600824,0.613998,1.62867,1.59066,0.069558,-0.614757,79,Saludable
BIT,Sociedad de Titularización,2019,1,3.10091,0.301384,3.318031,0.431401,-0.249967,-0.585589,80,Excelente
BIT,Sociedad de Titularización,2019,2,3.249002,0.286245,3.493513,0.401041,-0.108475,-0.127384,83,Excelente
BIT,Sociedad de Titularización,2019,3,12.024038,0.078137,12.798077,0.08476,-0.017811,-0.239537,91,Excelente
BIT,Sociedad de Titularización,2019,4,14.085044,0.066994,14.926686,0.071805,-0.032396,-0.043952,89,Excelente
BIT,Sociedad de Titularización,2020,1,12.264631,0.077469,12.908397,0.083992,-0.01474,-0.00334,91,Excelente
BIT,Sociedad de Titularización,2020,2,11.865,0.080564,12.4125,0.087642,-0.024578,-0.021289,90,Excelente
BIT,Sociedad de Titularización,2020,3,11.194774,0.085971,11.631829,0.094057,-0.019281,-0.013696,90,Excelente
BIT,Sociedad de Titularización,2020,4,9.537657,0.101465,9.855649,0.112922,-0.05429,-0.037982,88,Excelente
BIT,Sociedad de Titularización,2021,1,1.181903,0.842275,1.18726,5.34144,-0.009213,4.645723,36,Riesgo
BIT,Sociedad de Titularización,2021,2,1.129928,0.881129,1.134908,7.414201,0.007392,0.336655,32,Riesgo
BIT,Sociedad de Titularización,2021,3,1.132715,0.880142,1.136181,7.344875,0.032189,0.023684,34,Riesgo
BIT,Sociedad de Titularización,2021,4,1.159941,0.861174,1.161205,6.203272,0.02316,-0.116836,36,Riesgo
BIT,Sociedad de Titularización,2022,1,1.161682,0.859141,1.163954,6.099284,-0.029359,-0.043371,32,Riesgo
BIT,Sociedad de Titularización,2022,2,1.275807,0.781796,1.279107,3.58286,0.015701,-0.344326,48,Observación
BIT,Sociedad de Titularización,2022,3,1.255636,0.794288,1.258989,3.861161,0.018413,0.080258,46,Observación
BIT,Sociedad de Titularización,2022,4,1.23653,0.806037,1.240638,4.155614,0.019866,0.081642,44,Observación
BIT,Sociedad de Titularización,2023,1,1.31736,0.755213,1.324129,3.085192,-0.077698,-0.269188,45,Observación
BIT,Sociedad de Titularización,2023,2,1.482907,0.669977,1.492589,2.03009,-0.022069,-0.274644,65,Saludable
BIT,Sociedad de Titularización,2023,3,3.070903,0.320971,3.115546,0.472574,-0.022325,-0.524946,90,Excelente
BIT,Sociedad de Titularización,2023,4,4.027244,0.245524,4.072917,0.325424,-0.048151,-0.143122,88,Excelente
BIT,Sociedad de Titularización,2024,1,20.682796,0.047729,20.951613,0.050121,-0.032334,-0.233327,89,Excelente
BIT,Sociedad de Titularización,2024,2,16.355556,0.060419,16.551111,0.064304,-0.057127,-0.044393,87,Excelente
BIT,Sociedad de Titularización,2024,3,14.383673,0.068627,14.571429,0.073684,-0.049728,-0.041353,88,Excelente
BIT,Sociedad de Titularización,2024,4,22.408163,0.043121,23.190476,0.045078,-0.019248,-0.045098,90,Excelente
BIT,Sociedad de Titularización,2025,1,20.269939,0.047301,21.141104,0.049665,0.00644,0.010854,93,Excelente
BIT,Sociedad de Titularización,2025,2,17.973118,0.053633,18.645161,0.056655,0.000305,0.006384,92,Excelente
BIT,Sociedad de Titularización,2025,3,15.822115,0.060997,16.394231,0.064959,-0.024673,-0.016724,90,Excelente
BIT,Sociedad de Titularización,2025,4,19.087209,0.050425,19.831395,0.053103,0.011555,0.000293,93,Excelente
BIT,Sociedad de Titularización,2026,1,26.663866,0.036006,27.773109,0.037363,-0.016672,-0.031076,91,Excelente
NIB,Comercio,2019,4,1.756851,0.459678,2.175436,0.850748,-0.03649,-0.007548,85,Excelente
NIB,Comercio,2020,1,1.642238,0.480984,2.079073,0.926721,0.008761,0.050171,87,Excelente
NIB,Comercio,2020,2,1.991976,0.471464,2.121051,0.89202,-0.006699,-0.024588,86,Excelente
NIB,Comercio,2020,3,2.191984,0.443556,2.254506,0.797127,0.016768,-0.034227,90,Excelente
NIB,Comercio,2020,4,2.455667,0.416889,2.398719,0.71494,-0.045888,-0.089523,87,Excelente
NIB,Comercio,2021,1,2.606411,0.400901,2.494383,0.669173,0.024163,-0.003169,94,Excelente
NIB,Comercio,2021,2,2.97591,0.374666,2.669047,0.599144,0.021812,-0.021057,94,Excelente
NIB,Comercio,2021,3,3.255513,0.311966,3.205474,0.453417,0.032801,-0.061316,95,Excelente
NIB,Comercio,2021,4,3.68724,0.284573,3.514033,0.397767,0.007847,-0.030743,93,Excelente
NIB,Comercio,2022,1,3.667662,0.293091,3.411906,0.41461,-0.021209,-0.009415,90,Excelente
NIB,Comercio,2022,2,3.215655,0.314341,3.181256,0.458452,0.02665,0.058468,94,Excelente
NIB,Comercio,2022,3,3.23723,0.303153,3.298668,0.435034,0.061482,0.044439,97,Excelente
NIB,Comercio,2022,4,2.574593,0.35731,2.798689,0.55596,0.002457,0.086931,92,Excelente
NIB,Comercio,2023,1,2.133078,0.411819,2.428253,0.700156,0.043506,0.140211,95,Excelente
NIB,Comercio,2023,2,1.896647,0.45499,2.197852,0.834827,0.03179,0.113518,91,Excelente
NIB,Comercio,2023,3,1.667838,0.518696,1.927912,1.077688,0.044909,0.183215,87,Excelente
NIB,Comercio,2023,4,1.828205,0.453258,2.206251,0.829015,-0.012402,-0.130605,87,Excelente
NIB,Comercio,2024,1,2.028707,0.444576,2.249333,0.800427,0.02275,0.006764,91,Excelente
NIB,Comercio,2024,2,2.547191,0.433465,2.306989,0.765118,0.004076,-0.015616,90,Excelente
NIB,Comercio,2024,3,2.935657,0.400928,2.494211,0.669249,0.058914,0.001402,97,Excelente
NIB,Comercio,2024,4,3.52687,0.361586,2.76559,0.566383,-0.000126,-0.061743,92,Excelente
NIB,Comercio,2025,1,3.624211,0.346953,2.882232,0.531284,0.065473,0.041598,97,Excelente
NIB,Comercio,2025,2,2.906285,0.387519,2.580516,0.632705,0.049984,0.119527,96,Excelente
NIB,Comercio,2025,3,2.940859,0.380232,2.629976,0.613506,0.054946,0.042542,96,Excelente
NIB,Comercio,2025,4,3.143154,0.390671,2.559702,0.641148,-0.01772,-0.000892,91,Excelente
NIB,Comercio,2026,1,3.368745,0.37857,2.641523,0.60919,-0.047272,-0.065824,88,Excelente
PIN,Servicios,2020,2,2.421698,0.364779,2.741389,0.574254,0.004814,-0.00551,92,Excelente
PIN,Servicios,2020,3,2.540791,0.338999,2.949859,0.512858,0.020492,-0.019307,94,Excelente
PIN,Servicios,2020,4,6.976068,0.33253,3.007252,0.498182,0.013026,0.003183,93,Excelente
